Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Warmup;3;500469200;52428800;9.55;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Warmup;4;506852100;52428800;9.67;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Warmup;5;490643000;52428800;9.36;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;1;529869800;52428800;10.11;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;2;499049700;52428800;9.52;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;3;495379900;52428800;9.45;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;4;493991400;52428800;9.42;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;5;507470100;52428800;9.68;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;6;502953300;52428800;9.59;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;7;503894800;52428800;9.61;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;8;498878700;52428800;9.52;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;9;493259000;52428800;9.41;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Actual;10;500520500;52428800;9.55;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;1;498169150;52428800;9.5;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;2;494499350;52428800;9.43;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;3;493110850;52428800;9.41;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;4;506589550;52428800;9.66;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;5;502072750;52428800;9.58;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;6;503014250;52428800;9.59;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;7;497998150;52428800;9.5;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;8;492378450;52428800;9.39;18;0;0;2
ArrayBenchmarks.BubbleSort;;ArrayBenchmarks;BubbleSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Result;9;499639950;52428800;9.53;18;0;0;2
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Jitting;1;170900;50;3418;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Jitting;1;489000;50;9780;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Jitting;2;162700;800;203.38;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Jitting;2;190100;800;237.63;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;1;14200;800;17.75;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;2;18000;1600;11.25;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;3;28200;3200;8.81;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;4;53900;6400;8.42;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;5;106200;12800;8.3;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;6;212500;25600;8.3;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;7;459700;51200;8.98;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;8;934300;102400;9.12;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;9;1818000;204800;8.88;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;10;3524100;409600;8.6;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;11;7177000;819200;8.76;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;12;13791000;1638400;8.42;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;13;27354200;3276800;8.35;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;14;53038000;6553600;8.09;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;15;93573600;13107200;7.14;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;16;179514500;26214400;6.85;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;17;365628800;52428800;6.97;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Workload;Pilot;18;729381100;104857600;6.96;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Warmup;1;3787300;104857600;0.04;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Warmup;2;3904300;104857600;0.04;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Warmup;3;3726900;104857600;0.04;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Warmup;4;3184100;104857600;0.03;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Warmup;5;4066300;104857600;0.04;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Warmup;6;3102500;104857600;0.03;74;0;0;4
ArrayBenchmarks.QuickSort;;ArrayBenchmarks;QuickSort;Job-TFQQVO;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;10;Default;Default;Default;Default;Default;Default;Default;Throughput;Default;5;"Job-TFQQVO(IterationCount=10, RunStrategy=Throughput, WarmupCount=5)";N=50&ArrayType=PartiallySorted;1;Overhead;Actual;1;3420400;104857600;0.03;74;0;0;4
